@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE account_age numeric 
 @ATTRIBUTE author_type numeric 
 @ATTRIBUTE average_hashtags numeric 
 @ATTRIBUTE average_links numeric 
 @ATTRIBUTE average_minutes_between_posts numeric 
 @ATTRIBUTE average_post_lenth numeric 
 @ATTRIBUTE average_posts_per_day_active_days numeric 
 @ATTRIBUTE average_posts_per_day_total numeric 
 @ATTRIBUTE average_user_mentions numeric 
 @ATTRIBUTE boost_score_avg numeric 
 @ATTRIBUTE boost_score_std_dev numeric 
 @ATTRIBUTE boost_score_sum numeric 
 @ATTRIBUTE boosting_timeslots_count numeric 
 @ATTRIBUTE count_authors_sharing_boosted_posts numeric 
 @ATTRIBUTE friends_followers_ratio numeric 
 @ATTRIBUTE number_followers numeric 
 @ATTRIBUTE number_friends numeric 
 @ATTRIBUTE number_of_crawled_posts numeric 
 @ATTRIBUTE number_of_posts numeric 
 @ATTRIBUTE number_pointed_posts numeric 
 @ATTRIBUTE number_pointers numeric 
  @DATA 
 a9782debf7d13b7ca5267376c4c3a17a, 1226.0, ?, 0.0, 1.0, ?, 9.0, 1.0, 153.0, 0.0, ?, ?, ?, ?, ?, 0.006134969325153374, 163.0, 1.0, 1.0, 188496.0, ?, ? 
 a9a342b1ad8535c2bc143f615f1647f8, 988.0, ?, 0.0, 0.0, ?, 22.0, 1.0, 62.0, 1.0, ?, ?, ?, ?, ?, 0.12005108556832694, 1566.0, 188.0, 1.0, 62237.0, ?, ? 
 aa17aaa315323047a60b2d0a9985beea, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 6.0, 1.0, 0.001505344098423683, 0.0, 0.001505344098423683, 0.0, 0.0, 54.333333333333336, 6.0, 326.0, 1.0, 68.0, 1.0, 1.0 
 aad2b5c41e243bb3bd52f85fa9c775be, 1352.0, ?, 0.0, 1.0, ?, 24.0, 1.0, 18.0, 2.0, ?, ?, ?, ?, ?, 1.9686924493554327, 543.0, 1069.0, 1.0, 24445.0, ?, ? 
 ab5705ddb913355cb653a14468f76930, 1317.0, ?, 0.0, 1.0, ?, 19.0, 1.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5344129554655871, 247.0, 132.0, 1.0, 26683.0, 1.0, 1.0 
 ab57832992ca38fbac61b18be6c3dc45, 546.0, ?, 0.0, 1.0, ?, 14.0, 1.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9742268041237113, 194.0, 189.0, 1.0, 7060.0, 1.0, 1.0 
 ab6750be2dba32e2b7e753a9b15be17b, 1599.0, ?, 0.0, 0.0, ?, 0.0, 1.0, 184.0, 0.0, ?, ?, ?, ?, ?, 0.848301379078372, 2973.0, 2522.0, 1.0, 295447.0, ?, ? 
 aba1f710443b3a5997244c7031a86359, 645.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.222222222222221, 27.0, 249.0, 1.0, 999.0, 1.0, 1.0 
 aba3595718883567a63b7d391b69e623, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 7.0, 1.0, 0.003175054099000936, 0.0, 0.003175054099000936, 0.0, 0.0, 94.0, 3.0, 282.0, 1.0, 90.0, 1.0, 1.0 
 abb95c1f371d3c09bdc24699b723cadb, 2040.0, ?, 0.0, 0.0, ?, 12.0, 1.0, 13.0, 0.0, ?, ?, ?, ?, ?, 0.2120470127326151, 2042.0, 433.0, 1.0, 27312.0, ?, ? 
 ac0cab63df003bd1af7b722df5392bd0, 19.0, 1.0, 0.0, 1.0, 19.15, 12.5, 2.0, 6.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 30.0, 11.0, 330.0, 2.0, 132.0, 2.0, 2.0 
 acb9de5a408c35cf9bec7d429efc15c8, 868.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 6.419354838709677, 31.0, 199.0, 1.0, 1124.0, 1.0, 1.0 
 ad89b8a3d8d3306b957bd24f01bf0122, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 10.0, 1.0, 0.0009803772882102941, 0.0, 0.0009803772882102941, 0.0, 0.0, 318.0, 1.0, 318.0, 1.0, 113.0, 1.0, 1.0 
 ae43afb78b75343f811b2d055ee00a89, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.005209438752132189, 0.0, 0.005209438752132189, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 19.0, 1.0, 1.0 
 ae8421fb3d5e3f4e84b3103d84744646, 2609.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 94.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00017352923593998048, 1204408.0, 209.0, 1.0, 246533.0, 1.0, 1.0 
 aeb1140e603c38fc925210a9a3a968cc, 758.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.25285218253968256, 0.0, 0.25285218253968256, 1.0, 90.0, 7.64, 25.0, 191.0, 1.0, 1264.0, 1.0, 1.0 
 af68dac205463d688e1ed0d9c8e64101, 12.0, 1.0, 0.0, 1.0, 15.433333333333335, 12.5, 2.0, 7.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 29.5, 2.0, 59.0, 2.0, 95.0, 2.0, 2.0 
 af771280fbd7317da70a689c28875024, 12.0, ?, 0.0, 1.0, ?, 15.0, 1.0, 0.0, 1.0, 0.0036888045615291365, 0.0, 0.0036888045615291365, 0.0, 0.0, 0.0, 0.0, 11.0, 1.0, 7.0, 1.0, 1.0 
 afd046563e7835f9997cb0c373ee0430, 1937.0, ?, 0.0, 0.0, ?, 14.0, 1.0, 49.0, 3.0, ?, ?, ?, ?, ?, 0.8310772973912371, 51787.0, 43039.0, 1.0, 95500.0, ?, ? 
 b00ecd8d0ed033509008f218871f5175, 1036.0, ?, 0.0, 0.0, ?, 13.0, 1.0, 17.0, 1.0, ?, ?, ?, ?, ?, 0.4728597449908925, 5490.0, 2596.0, 1.0, 17739.0, ?, ? 
 b047ce1c67503c849902fba0994efe25, 880.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 10.142857142857142, 28.0, 284.0, 1.0, 1032.0, 1.0, 1.0 
 b0e8ffc7bf0c39bca897b790d6cafed5, 2554.0, ?, 0.0, 0.0, ?, 21.0, 1.0, 2.0, 1.0, ?, ?, ?, ?, ?, 1.3702127659574468, 235.0, 322.0, 1.0, 7225.0, ?, ? 
 b0f7b162a799377aa3755e7b1fe9c6fb, 969.0, ?, 0.0, 1.0, ?, 18.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.654320987654321, 567.0, 938.0, 1.0, 6000.0, 1.0, 1.0 
 b14e76bbe3503ea98466fd7fd4c01a8c, 1202.0, ?, 0.0, 1.0, ?, 17.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.478527607361963, 163.0, 241.0, 1.0, 653.0, 1.0, 1.0 
 b14f653450a931508f26871b967900e0, 1216.0, ?, 0.0, 2.0, ?, 13.0, 1.0, 1.0, 0.0, ?, ?, ?, ?, ?, 0.0, 33.0, 0.0, 1.0, 2103.0, ?, ? 
 b18afb2aa09e3ce6bf37de78499b659d, 89.0, ?, 0.0, 2.0, 35.891666666666666, 16.8, 5.0, 122.0, 0.0, ?, ?, ?, ?, ?, 1.9047619047619047, 21.0, 40.0, 5.0, 10872.0, ?, ? 
 b1b90df45e023837b85302a77f9baddf, 269.0, ?, 0.0, 2.0, 28079.258333333335, 18.0, 1.0, 278.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37037037037037035, 108.0, 40.0, 3.0, 74849.0, 2.0, 2.0 
 b1c93d93855e37d3bf589e593c85bcc3, 328.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.25285218253968256, 0.0, 0.25285218253968256, 1.0, 90.0, 21.076923076923077, 13.0, 274.0, 1.0, 1260.0, 1.0, 1.0 
 b206235e0726364f85f343bebf4ddc11, 179.0, ?, 0.0, 2.0, ?, 15.0, 1.0, 199.0, 0.0, ?, ?, ?, ?, ?, 0.39215686274509803, 102.0, 40.0, 1.0, 35679.0, ?, ? 
 b249e5f1a2513eb9a725acd760862a64, 1788.0, ?, 0.0, 0.0, ?, 5.0, 1.0, 61.0, 1.0, ?, ?, ?, ?, ?, 1.1571428571428573, 1890.0, 2187.0, 1.0, 109402.0, ?, ? 
 b2d09e67119c39c8a253725f86f2c539, 617.0, ?, 0.0, 1.0, 3963.02976190475, 1.0, 3.75, 2583.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 1665.0, 333.0, 15.0, 1593928.0, 13.0, 13.0 
 b344e6c4a4bf35aba99a679c0d511092, 1052.0, ?, 0.0, 0.0, ?, 28.0, 1.0, 60.0, 3.0, ?, ?, ?, ?, ?, 1.140279937791602, 3215.0, 3666.0, 1.0, 63799.0, ?, ? 
 b389e1ff47f73b6e948a92d7656c9e74, 624.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 0.0, 1.0, 0.0002680211202938476, 0.0, 0.0002680211202938476, 0.0, 0.0, 0.5487804878048781, 410.0, 225.0, 1.0, 149.0, 1.0, 1.0 
 b54b587a1df83a798e8c56887bb9bc2f, 18.0, 1.0, 0.0, 1.0, 3.5833333333333335, 12.5, 2.0, 5.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 107.0, 3.0, 321.0, 2.0, 100.0, 2.0, 2.0 
 b567edcbd7703076975581b1f3e4b404, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 31.0, 1.0, 1.0 
 b5e510de1b0b3242bb8704032667c761, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 301.0, 1.0, 49.0, 1.0, 1.0 
 b6a53cf31ac83e17b874255ae9a2b21d, 834.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 4.746666666666667, 150.0, 712.0, 1.0, 1453.0, 1.0, 1.0 
 b6bacd46963b37259c9b1501a6c6af8a, 1691.0, ?, 0.0, 0.0, ?, 4.0, 1.0, 7.0, 0.0, ?, ?, ?, ?, ?, 0.9710467706013363, 449.0, 436.0, 1.0, 11977.0, ?, ? 
 b6fd6eeaa0c63638ba65a95060f17e84, 1796.0, ?, 0.0, 1.0, ?, 27.0, 1.0, 9.0, 0.0, ?, ?, ?, ?, ?, 2.3805970149253732, 402.0, 957.0, 1.0, 17089.0, ?, ? 
 b9359efac5f43cfd8704927f90d724a9, 50.0, ?, 0.0, 0.0, ?, 2.0, 1.0, 16.0, 1.0, ?, ?, ?, ?, ?, 4.884297520661157, 121.0, 591.0, 1.0, 821.0, ?, ? 
 ba390d4a60cf3082baa3a1bc6dfbf1d8, 28.0, ?, 0.0, 1.0, ?, 23.0, 1.0, 84.0, 1.0, 4.613070455291422e-05, 0.0, 4.613070455291422e-05, 0.0, 0.0, 6.356643356643357, 143.0, 909.0, 1.0, 2374.0, 1.0, 1.0 
 ba412738858d328f85eae47de75fef7b, 20.0, 1.0, 0.0, 1.0, 18.383333333333333, 12.5, 2.0, 9.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 33.77777777777778, 9.0, 304.0, 2.0, 181.0, 2.0, 2.0 
 ba9b1594424d36beb89ebbee38b13aaf, 432.0, ?, 0.0, 2.0, 777.97685185185, 18.315068493150687, 14.6, 1900.0, 0.0, 2.3220173296110028e-05, 7.485243976252697e-05, 0.0006269446789949708, 0.0, 0.0, 0.07021276595744681, 470.0, 33.0, 73.0, 820957.0, 27.0, 65.0 
 baf6c794f034330fbf8522e8fe39125c, 19.0, 1.0, 0.0, 1.0, -17.1, 12.5, 2.0, 5.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 113.0, 2.0, 2.0 
 bb24aba2b7dd3aac80d29d33c108961a, 17.0, 1.0, 0.0, 1.0, 0.18333333333333332, 12.5, 2.0, 4.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 312.0, 1.0, 312.0, 2.0, 70.0, 2.0, 2.0 
 bb26a531099936b0855d1ba13d3d0c02, 313.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 19.529411764705884, 34.0, 664.0, 1.0, 1153.0, 1.0, 1.0 
 bc1fbe802fa637fb80228be22f5dc451, 2555.0, ?, 0.0, 1.0, ?, 13.0, 1.0, 73.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028826740675226448, 327890.0, 9452.0, 1.0, 187806.0, 1.0, 1.0 
 bccf837d414e3218bc71740324abc570, 723.0, ?, 0.0, 2.0, ?, 12.0, 1.0, 4.0, 0.0, ?, ?, ?, ?, ?, 0.1327860074959843, 11206.0, 1488.0, 1.0, 3375.0, ?, ? 
 bd38483157ec31039ed10f08c19afc28, 70.0, ?, 0.0, 2.0, ?, 12.0, 1.0, 25.0, 0.0, ?, ?, ?, ?, ?, 3.076923076923077, 13.0, 40.0, 1.0, 1759.0, ?, ? 
 bd446330600531269483fa7a3e992c02, 61.0, ?, 0.0, 2.0, ?, 8.0, 1.0, 103.0, 0.0, ?, ?, ?, ?, ?, 1.0526315789473684, 19.0, 20.0, 1.0, 6301.0, ?, ? 
 be01a0a1eafa3bc488a39e0a0495b884, 1124.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 76.0, 0.0, ?, ?, ?, ?, ?, 0.016475287069395907, 8012.0, 132.0, 1.0, 86010.0, ?, ? 
 be0b876fec173f37b7d5cf9e4b4fe21e, 83.0, ?, 0.0, 1.0, ?, 6.0, 1.0, 51.0, 0.0, 3.288899678423352e-05, 0.0, 3.288899678423352e-05, 0.0, 0.0, 11.933014354066986, 418.0, 4988.0, 1.0, 4303.0, 1.0, 1.0 
 be793bc69d4f3cfda6a673ba56ac32dc, 322.0, ?, 0.0, 1.0, ?, 9.0, 1.0, 20.0, 1.0, ?, ?, ?, ?, ?, 1.062200956937799, 1045.0, 1110.0, 1.0, 6675.0, ?, ? 
 befac80cc5d13d4b9fe1b3cf6723cb57, 18.0, 1.0, 0.0, 1.0, 18.3, 12.5, 2.0, 6.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 64.6, 5.0, 323.0, 2.0, 119.0, 2.0, 2.0 
 bf5c89de454f322d86092ffd90a9e398, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 18.0, 1.0, 0.0012194612505005214, 0.0, 0.0012194612505005214, 0.0, 0.0, 62.0, 5.0, 310.0, 1.0, 201.0, 1.0, 1.0 
 bf760fc87b2f332386b0105ddf53ea77, 2528.0, ?, 0.0, 0.0, ?, 22.0, 1.0, 548.0, 1.0, ?, ?, ?, ?, ?, 0.08218904005728486, 189928.0, 15610.0, 1.0, 1385465.0, ?, ? 
 bfb2ca661bb4357db8c2045d60c234f5, 19.0, 1.0, 0.0, 1.0, -1.3666666666666667, 12.5, 2.0, 4.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 89.0, 2.0, 2.0 
 bfbefcb2ea0838d3aa97c5dea405a891, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 21.0, 1.0, 1.0 
 c025f60ee80f372585b4c6c4fe497717, 808.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.25285218253968256, 0.0, 0.25285218253968256, 1.0, 90.0, 7.535714285714286, 28.0, 211.0, 1.0, 1144.0, 1.0, 1.0 
 c0528e8b3cd1365c8e54624ff886aba0, 786.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 8.826086956521738, 23.0, 203.0, 1.0, 1077.0, 1.0, 1.0 
 c0aef693e7ba3c839c9697c0af0e5481, 1215.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 0.0, 1.0, 0.0009765625, 0.0, 0.0009765625, 0.0, 0.0, 3.7560975609756095, 246.0, 924.0, 1.0, 1026.0, 1.0, 1.0 
 c18a0a93e63a326796d5d3d1ed1df672, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 0.0, 1.0, 0.00619005371951836, 0.0, 0.00619005371951836, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 3.0, 1.0, 1.0 
 c22bdb2e3871392fb90d343ca18fd14d, 2656.0, ?, 0.0, 1.0, ?, 9.0, 1.0, 8.0, 0.0, 2.9029800832342447e-07, 0.0, 2.9029800832342447e-07, 0.0, 0.0, 0.005026555386949924, 10544.0, 53.0, 1.0, 22803.0, 1.0, 1.0 
 c242226455913781a842a9d8485625e9, 2717.0, ?, 0.0, 0.0, ?, 9.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9338842975206612, 605.0, 565.0, 1.0, 4875.0, 1.0, 1.0 
 c29120fba4803222a3476e9323ca15e2, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 9.0, 1.0, 0.0007608832691239761, 0.0, 0.0007608832691239761, 0.0, 0.0, 60.0, 5.0, 300.0, 1.0, 106.0, 1.0, 1.0 
 c2da382f1d4636b2b5a584cff1e90e6d, 244.0, ?, 0.0, 2.0, 25859.466666666667, 19.333333333333332, 1.5, 1263.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 302.0, 0.0, 3.0, 308341.0, 2.0, 2.0 
 c31cd7b4d8da3becb04b97630b5ad710, 2730.0, ?, 0.0, 1.0, ?, 6.0, 1.0, 86.0, 0.0, ?, ?, ?, ?, ?, 3.1594827586206895, 696.0, 2199.0, 1.0, 235481.0, ?, ? 
 c3ace75e6edb3324b73c6788ac3fde2a, 1436.0, ?, 0.0, 0.0, ?, 10.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14154338264694122, 7503.0, 1062.0, 1.0, 705.0, 1.0, 1.0 
 c3c569811905380f8980e378f987f0cb, 19.0, 1.0, 0.0, 1.0, 9.6, 12.5, 2.0, 5.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 5.0, 0.0, 2.0, 106.0, 2.0, 2.0 
 c4778b446e7e3be2843eef7eed314bea, 369.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 2.0, 1.0, 0.426703514739229, 0.0, 0.426703514739229, 1.0, 90.0, 10.5, 56.0, 588.0, 1.0, 1047.0, 1.0, 1.0 
 c47d1c91c4e83bc7bebb5bcb28c09628, 927.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 7.478260869565218, 23.0, 172.0, 1.0, 1146.0, 1.0, 1.0 
 c4cccbb8e4ab3cabafc44e70023f160c, 371.0, ?, 0.0, 2.0, ?, 11.0, 1.0, 78.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37217659137577, 1948.0, 725.0, 1.0, 28985.0, 1.0, 1.0 
 c518b9f84d233f40a2015003d5c1ac79, 1622.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 5.0, 0.0, ?, ?, ?, ?, ?, 1.5492957746478873, 355.0, 550.0, 1.0, 8292.0, ?, ? 
 c56d36e170d63d53b8868010953e4fb0, 2439.0, ?, 0.0, 1.0, ?, 15.0, 1.0, 0.0, 2.0, ?, ?, ?, ?, ?, 5.287096774193548, 310.0, 1639.0, 1.0, 408.0, ?, ? 
 c597bbcc32f73d19ae5a25b9541a285f, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.004837494237838173, 0.0, 0.004837494237838173, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 23.0, 1.0, 1.0 
 c61b0564a4ad3d319ec1390c0167fc24, 517.0, ?, 0.0, 0.0, ?, 9.0, 1.0, 12.0, 0.0, ?, ?, ?, ?, ?, 0.8181818181818182, 66.0, 54.0, 1.0, 6638.0, ?, ? 
 c6f314a956c037d48d2aa9a1ac827318, 391.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 11.891304347826088, 46.0, 547.0, 1.0, 1411.0, 1.0, 1.0 
 c6f626b6258a36839ecaee7ee8ac6827, 1846.0, ?, 0.0, 2.0, ?, 15.0, 1.0, 6.0, 0.0, ?, ?, ?, ?, ?, 0.4520547945205479, 73.0, 33.0, 1.0, 12689.0, ?, ? 
 c7bd78e8f9d3308382e2cbe822d62156, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 16.0, 1.0, 0.0009803772882102941, 0.0, 0.0009803772882102941, 0.0, 0.0, 75.75, 4.0, 303.0, 1.0, 180.0, 1.0, 1.0 
 c898bed1f06e399a8b9d635f3b115bd8, 1500.0, ?, 0.0, 2.0, ?, 13.0, 1.0, 136.0, 0.0, ?, ?, ?, ?, ?, 0.8341232227488151, 422.0, 352.0, 1.0, 205416.0, ?, ? 
 c8bffec4972f3de7877fd2afeab5a649, 109.0, ?, 0.0, 0.0, ?, 4.0, 1.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.134, 1000.0, 2134.0, 1.0, 3664.0, 1.0, 1.0 
 c8d8950ffae6379bb0692daa21f52e1e, 1699.0, ?, 0.0, 0.0, ?, 18.0, 1.0, 39.0, 0.0, ?, ?, ?, ?, ?, 0.41143654114365413, 717.0, 295.0, 1.0, 67458.0, ?, ? 
 c8e0c8ae3d8b3ca2b0372473d26feb01, 376.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 12.924528301886792, 53.0, 685.0, 1.0, 1433.0, 1.0, 1.0 
 c8f8f448a4783ebd88da65b4a0aeb18d, 794.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 11.708333333333334, 24.0, 281.0, 1.0, 1106.0, 1.0, 1.0 
 c923cf5553fc3be99933d505a791a053, 109.0, ?, 0.0, 2.0, ?, 16.0, 1.0, 99.0, 0.0, ?, ?, ?, ?, ?, 1.25, 16.0, 20.0, 1.0, 10806.0, ?, ? 
 c989c69e32e23d1f9866b1e78d374cd5, 12.0, 1.0, 0.0, 1.0, -3.216666666666667, 12.5, 2.0, 2.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 0.0, 115.0, 2.0, 25.0, 2.0, 2.0 
 ca05bc9b13d630088073a9f889e8d250, 2678.0, ?, 0.0, 1.0, ?, 11.0, 1.0, 3.0, 0.0, ?, ?, ?, ?, ?, 0.8377539941057857, 6447.0, 5401.0, 1.0, 9847.0, ?, ? 
 ca33c0bf08883fe39a182b3e00a0bada, 265.0, ?, 0.0, 0.0, ?, 23.0, 1.0, 14.0, 3.0, ?, ?, ?, ?, ?, 0.8125, 32.0, 26.0, 1.0, 3887.0, ?, ? 
 ca3661503858361dbcd02cb9572e4c44, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.2, 5.0, 121.0, 1.0, 14.0, 1.0, 1.0 
 caa9e0360cf53594adde1b72ab8b482c, 1270.0, ?, 0.0, 2.0, ?, 15.0, 1.0, 3.0, 1.0, ?, ?, ?, ?, ?, 0.6792452830188679, 265.0, 180.0, 1.0, 4344.0, ?, ? 
 caadc5af3962326e83251f9cad192bcf, 2335.0, ?, 0.0, 1.0, ?, 13.0, 1.0, 0.0, 1.0, 0.0025690263094432387, 0.0, 0.0025690263094432387, 0.0, 0.0, 0.16680497925311202, 1205.0, 201.0, 1.0, 2272.0, 1.0, 1.0 
 cae41da2c1c13266a06c16b9de7dd489, 2364.0, ?, 0.0, 0.0, ?, 14.0, 1.0, 0.0, 0.0, ?, ?, ?, ?, ?, 1.4970059880239521, 334.0, 500.0, 1.0, 373.0, ?, ? 
 cb22ee539c8c3181971f0f61be6e1a4b, 2686.0, ?, 0.0, 0.0, ?, 17.0, 1.0, 40.0, 2.0, ?, ?, ?, ?, ?, 0.027248136626130112, 876904.0, 23894.0, 1.0, 109887.0, ?, ? 
 cb946427f12437fbbd937019451d6804, 959.0, ?, 0.0, 0.0, ?, 22.0, 1.0, 17.0, 0.0, ?, ?, ?, ?, ?, 0.4369287020109689, 547.0, 239.0, 1.0, 17122.0, ?, ? 
 cba4e55015a135a1ac37ac8f044039cd, 17.0, 1.0, 0.0, 1.0, 28.9, 12.5, 2.0, 3.0, 1.0, 0.001957229970427234, 0.001957229970427234, 0.003914459940854468, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 58.0, 2.0, 2.0 
 cc0ae0dca3b2304ea5fc0604418f5ecf, 2555.0, ?, 0.0, 1.0, ?, 13.0, 1.0, 9.0, 1.0, ?, ?, ?, ?, ?, 1.2115384615384615, 624.0, 756.0, 1.0, 24690.0, ?, ? 
 cc4519b522a73cf88a5979db91550c71, 454.0, ?, 0.0, 2.0, 26835.1, 16.666666666666668, 1.0, 359.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18867924528301888, 212.0, 40.0, 3.0, 163392.0, 2.0, 2.0 
 cc55cb77209e3efa9e041130467cac6c, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.00811533566323621, 0.0, 0.00811533566323621, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 26.0, 1.0, 1.0 
 cc7a5c65c06d3d8f980d3493d1705695, 1693.0, ?, 0.0, 0.0, ?, 21.0, 1.0, 1.0, 1.0, ?, ?, ?, ?, ?, 2.1983914209115283, 373.0, 820.0, 1.0, 1727.0, ?, ? 
 cd38fa004eaf375eb7b0dcd0073d643f, 18.0, 1.0, 0.0, 1.0, 7.233333333333333, 12.5, 2.0, 7.0, 1.0, 0.001957229970427234, 0.001957229970427234, 0.003914459940854468, 0.0, 0.0, 70.2, 5.0, 351.0, 2.0, 138.0, 2.0, 2.0 
 cd7f098a15523f8289d946e48ef8047c, 807.0, ?, 0.0, 2.0, 1713.0015151515001, 18.441176470588236, 6.8, 648.0, 0.0, 2.3779754098401114e-06, 5.2473587746827896e-06, 4.993748360664234e-05, 0.0, 0.0, 0.07393715341959335, 541.0, 40.0, 34.0, 523701.0, 21.0, 33.0 
 cdbff938e7da381d89d6ba6f86b407d6, 314.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 0.0, 1.0, 0.25285218253968256, 0.0, 0.25285218253968256, 1.0, 90.0, 11.95, 20.0, 239.0, 1.0, 52.0, 1.0, 1.0 
