inst#,actual,predicted,error,prediction
777,1:?,2:good_actor,,0.928
778,1:?,2:good_actor,,0.928
779,1:?,2:good_actor,,0.928
780,1:?,2:good_actor,,0.928
781,1:?,2:good_actor,,0.8
782,1:?,2:good_actor,,0.928
783,1:?,2:good_actor,,0.928
784,1:?,2:good_actor,,0.928
785,1:?,2:good_actor,,0.928
786,1:?,2:good_actor,,0.928
787,1:?,2:good_actor,,0.8
788,1:?,2:good_actor,,0.928
789,1:?,2:good_actor,,0.928
790,1:?,2:good_actor,,0.928
791,1:?,1:bad_actor,,1
792,1:?,2:good_actor,,0.928
793,1:?,2:good_actor,,0.928
794,1:?,2:good_actor,,0.928
795,1:?,2:good_actor,,0.928
796,1:?,2:good_actor,,0.928
797,1:?,2:good_actor,,0.928
798,1:?,2:good_actor,,0.928
799,1:?,2:good_actor,,0.9
800,1:?,2:good_actor,,0.928
801,1:?,1:bad_actor,,1
802,1:?,1:bad_actor,,1
803,1:?,2:good_actor,,0.928
804,1:?,1:bad_actor,,1
805,1:?,2:good_actor,,0.928
806,1:?,1:bad_actor,,1
807,1:?,2:good_actor,,0.928
808,1:?,2:good_actor,,0.928
809,1:?,1:bad_actor,,1
810,1:?,2:good_actor,,0.928
811,1:?,1:bad_actor,,1
812,1:?,2:good_actor,,0.928
813,1:?,2:good_actor,,0.928
814,1:?,2:good_actor,,0.928
815,1:?,2:good_actor,,0.928
816,1:?,2:good_actor,,0.928
817,1:?,2:good_actor,,0.9
818,1:?,2:good_actor,,0.928
819,1:?,2:good_actor,,0.928
820,1:?,2:good_actor,,0.928
821,1:?,2:good_actor,,0.928
822,1:?,2:good_actor,,0.928
823,1:?,2:good_actor,,0.928
824,1:?,2:good_actor,,0.928
825,1:?,2:good_actor,,0.928
826,1:?,2:good_actor,,1
827,1:?,2:good_actor,,0.928
828,1:?,2:good_actor,,0.928
829,1:?,2:good_actor,,0.928
830,1:?,2:good_actor,,0.928
831,1:?,2:good_actor,,0.928
832,1:?,2:good_actor,,0.928
833,1:?,2:good_actor,,0.928
834,1:?,2:good_actor,,0.928
835,1:?,2:good_actor,,0.928
836,1:?,2:good_actor,,0.8
837,1:?,2:good_actor,,0.928
838,1:?,2:good_actor,,0.928
839,1:?,2:good_actor,,0.928
840,1:?,2:good_actor,,0.928
841,1:?,2:good_actor,,0.928
842,1:?,2:good_actor,,0.928
843,1:?,2:good_actor,,0.8
844,1:?,2:good_actor,,0.928
845,1:?,2:good_actor,,0.928
846,1:?,2:good_actor,,0.928
847,1:?,2:good_actor,,0.928
848,1:?,2:good_actor,,0.928
849,1:?,2:good_actor,,0.928
850,1:?,2:good_actor,,0.928
851,1:?,2:good_actor,,0.928
852,1:?,2:good_actor,,0.928
853,1:?,2:good_actor,,0.928
854,1:?,2:good_actor,,0.8
855,1:?,2:good_actor,,0.928
856,1:?,2:good_actor,,0.928
857,1:?,2:good_actor,,0.928
858,1:?,2:good_actor,,0.928
859,1:?,2:good_actor,,0.928
860,1:?,2:good_actor,,0.928
861,1:?,2:good_actor,,0.928
862,1:?,2:good_actor,,0.928
863,1:?,2:good_actor,,0.928
864,1:?,2:good_actor,,0.9
865,1:?,2:good_actor,,0.928
866,1:?,2:good_actor,,0.928
867,1:?,2:good_actor,,0.928
868,1:?,1:bad_actor,,1
869,1:?,2:good_actor,,0.928
870,1:?,2:good_actor,,0.928
871,1:?,1:bad_actor,,1
872,1:?,2:good_actor,,0.928
873,1:?,2:good_actor,,0.928
874,1:?,2:good_actor,,0.928
875,1:?,2:good_actor,,0.928
876,1:?,2:good_actor,,0.928
877,1:?,1:bad_actor,,1
878,1:?,2:good_actor,,0.928
879,1:?,2:good_actor,,0.928
880,1:?,2:good_actor,,0.928
881,1:?,2:good_actor,,0.928
882,1:?,2:good_actor,,0.928
883,1:?,2:good_actor,,0.928
884,1:?,2:good_actor,,0.928
885,1:?,2:good_actor,,0.928
886,1:?,2:good_actor,,0.928
887,1:?,2:good_actor,,0.928
888,1:?,1:bad_actor,,1
889,1:?,1:bad_actor,,1
890,1:?,2:good_actor,,0.928
891,1:?,2:good_actor,,0.928
892,1:?,2:good_actor,,0.9
893,1:?,2:good_actor,,0.928
894,1:?,2:good_actor,,0.928
895,1:?,2:good_actor,,0.928
896,1:?,2:good_actor,,0.928
897,1:?,2:good_actor,,0.928
898,1:?,1:bad_actor,,1
899,1:?,2:good_actor,,0.928
900,1:?,2:good_actor,,0.928
901,1:?,1:bad_actor,,1
902,1:?,2:good_actor,,0.928
903,1:?,2:good_actor,,0.928
904,1:?,2:good_actor,,0.928
905,1:?,2:good_actor,,0.928
906,1:?,2:good_actor,,0.928
907,1:?,2:good_actor,,0.928
908,1:?,2:good_actor,,0.928
909,1:?,2:good_actor,,0.928
910,1:?,2:good_actor,,0.928
911,1:?,2:good_actor,,0.928
912,1:?,2:good_actor,,0.928
913,1:?,2:good_actor,,0.928
914,1:?,1:bad_actor,,1
915,1:?,2:good_actor,,0.928
916,1:?,2:good_actor,,0.928
917,1:?,1:bad_actor,,1
918,1:?,2:good_actor,,0.928
919,1:?,2:good_actor,,0.928
920,1:?,2:good_actor,,0.928
921,1:?,2:good_actor,,0.928
922,1:?,2:good_actor,,0.9
923,1:?,2:good_actor,,0.928
924,1:?,2:good_actor,,0.928
925,1:?,2:good_actor,,0.928
926,1:?,2:good_actor,,0.928
927,1:?,2:good_actor,,0.928
928,1:?,2:good_actor,,0.928
929,1:?,2:good_actor,,0.928
930,1:?,2:good_actor,,0.928
931,1:?,2:good_actor,,0.928
932,1:?,2:good_actor,,0.928
933,1:?,2:good_actor,,0.928
934,1:?,2:good_actor,,0.928
935,1:?,2:good_actor,,0.928
936,1:?,2:good_actor,,0.928
937,1:?,2:good_actor,,0.928
938,1:?,2:good_actor,,0.928
939,1:?,2:good_actor,,0.928
940,1:?,2:good_actor,,0.928
941,1:?,1:bad_actor,,1
942,1:?,2:good_actor,,0.928
943,1:?,2:good_actor,,0.928
944,1:?,1:bad_actor,,1
945,1:?,2:good_actor,,0.928
946,1:?,2:good_actor,,0.928
947,1:?,1:bad_actor,,1
948,1:?,2:good_actor,,0.928
949,1:?,2:good_actor,,0.928
950,1:?,2:good_actor,,0.928
951,1:?,2:good_actor,,0.928
952,1:?,2:good_actor,,0.928
953,1:?,2:good_actor,,0.928
954,1:?,2:good_actor,,0.928
955,1:?,2:good_actor,,0.928
956,1:?,2:good_actor,,0.928
957,1:?,2:good_actor,,0.928
958,1:?,2:good_actor,,0.928
959,1:?,2:good_actor,,0.928
960,1:?,2:good_actor,,1
961,1:?,2:good_actor,,0.928
962,1:?,2:good_actor,,0.928
963,1:?,2:good_actor,,0.928
964,1:?,2:good_actor,,0.928
965,1:?,2:good_actor,,0.928
966,1:?,2:good_actor,,0.928
967,1:?,2:good_actor,,0.928
968,1:?,2:good_actor,,0.928
969,1:?,2:good_actor,,0.928
970,1:?,2:good_actor,,0.928
971,1:?,2:good_actor,,0.928
972,1:?,1:bad_actor,,1
973,1:?,2:good_actor,,0.9
974,1:?,2:good_actor,,0.928
975,1:?,2:good_actor,,0.928
976,1:?,2:good_actor,,0.928
977,1:?,2:good_actor,,0.928
978,1:?,2:good_actor,,0.928
979,1:?,2:good_actor,,0.928
980,1:?,2:good_actor,,0.928
981,1:?,2:good_actor,,0.928
982,1:?,2:good_actor,,0.928
983,1:?,2:good_actor,,0.8
984,1:?,2:good_actor,,0.928
985,1:?,2:good_actor,,0.928
986,1:?,2:good_actor,,0.928
987,1:?,2:good_actor,,0.928
988,1:?,2:good_actor,,0.928
989,1:?,2:good_actor,,0.928
990,1:?,2:good_actor,,0.928
991,1:?,2:good_actor,,0.928
992,1:?,2:good_actor,,0.928
993,1:?,2:good_actor,,0.928
994,1:?,2:good_actor,,0.928
995,1:?,2:good_actor,,0.928
996,1:?,2:good_actor,,0.928
997,1:?,2:good_actor,,0.928
998,1:?,2:good_actor,,0.928
999,1:?,2:good_actor,,0.928
1000,1:?,1:bad_actor,,1
1001,1:?,2:good_actor,,0.928
1002,1:?,2:good_actor,,0.928
1003,1:?,2:good_actor,,0.928
1004,1:?,2:good_actor,,0.928
1005,1:?,2:good_actor,,0.928
1006,1:?,2:good_actor,,0.928
1007,1:?,2:good_actor,,0.928
1008,1:?,2:good_actor,,0.928
1009,1:?,2:good_actor,,0.928
1010,1:?,1:bad_actor,,1
1011,1:?,1:bad_actor,,1
1012,1:?,2:good_actor,,0.928
1013,1:?,2:good_actor,,0.928
1014,1:?,2:good_actor,,0.928
1015,1:?,2:good_actor,,0.928
1016,1:?,2:good_actor,,0.928
1017,1:?,2:good_actor,,0.928
1018,1:?,2:good_actor,,0.928
1019,1:?,2:good_actor,,0.928
1020,1:?,2:good_actor,,0.928
1021,1:?,2:good_actor,,0.928
1022,1:?,2:good_actor,,0.928
1023,1:?,2:good_actor,,0.928
1024,1:?,1:bad_actor,,1
1025,1:?,1:bad_actor,,1
1026,1:?,2:good_actor,,0.928
1027,1:?,1:bad_actor,,1
1028,1:?,2:good_actor,,0.9
1029,1:?,2:good_actor,,0.928
1030,1:?,2:good_actor,,0.928
1031,1:?,2:good_actor,,0.928
1032,1:?,2:good_actor,,0.928
1033,1:?,2:good_actor,,0.928
1034,1:?,2:good_actor,,0.928
1035,1:?,1:bad_actor,,1
1036,1:?,2:good_actor,,0.928
1037,1:?,2:good_actor,,0.928
1038,1:?,2:good_actor,,0.928
1039,1:?,2:good_actor,,0.928
1040,1:?,2:good_actor,,0.928
1041,1:?,2:good_actor,,0.928
1042,1:?,2:good_actor,,0.928
1043,1:?,2:good_actor,,0.928
1044,1:?,2:good_actor,,0.928
1045,1:?,2:good_actor,,0.928
1046,1:?,2:good_actor,,1
1047,1:?,2:good_actor,,0.928
1048,1:?,2:good_actor,,0.928
1049,1:?,2:good_actor,,0.928
1050,1:?,2:good_actor,,0.928
1051,1:?,2:good_actor,,0.928
1052,1:?,1:bad_actor,,1
1053,1:?,2:good_actor,,0.928
1054,1:?,2:good_actor,,0.928
1055,1:?,2:good_actor,,1
1056,1:?,2:good_actor,,0.928
1057,1:?,2:good_actor,,0.928
1058,1:?,2:good_actor,,0.928
1059,1:?,2:good_actor,,0.928
1060,1:?,2:good_actor,,0.928
1061,1:?,2:good_actor,,0.928
1062,1:?,2:good_actor,,0.928
1063,1:?,2:good_actor,,0.928
1064,1:?,2:good_actor,,0.928
1065,1:?,1:bad_actor,,1
1066,1:?,2:good_actor,,0.928
1067,1:?,2:good_actor,,0.928
1068,1:?,2:good_actor,,0.8
1069,1:?,2:good_actor,,0.928
1070,1:?,2:good_actor,,0.928
1071,1:?,2:good_actor,,0.928
1072,1:?,2:good_actor,,0.928
1073,1:?,2:good_actor,,0.928
1074,1:?,2:good_actor,,0.928
1075,1:?,2:good_actor,,0.928
1076,1:?,2:good_actor,,0.928
1077,1:?,2:good_actor,,0.928
1078,1:?,2:good_actor,,0.928
1079,1:?,2:good_actor,,0.928
1080,1:?,2:good_actor,,0.9
1081,1:?,2:good_actor,,0.928
1082,1:?,2:good_actor,,0.928
1083,1:?,2:good_actor,,0.9
1084,1:?,2:good_actor,,0.928
1085,1:?,2:good_actor,,0.928
1086,1:?,2:good_actor,,0.928
1087,1:?,2:good_actor,,0.928
1088,1:?,1:bad_actor,,1
1089,1:?,1:bad_actor,,1
1090,1:?,2:good_actor,,0.928
1091,1:?,2:good_actor,,0.928
1092,1:?,2:good_actor,,0.928
1093,1:?,2:good_actor,,0.928
1094,1:?,2:good_actor,,0.928
1095,1:?,2:good_actor,,0.8
1096,1:?,1:bad_actor,,1
1097,1:?,2:good_actor,,0.928
1098,1:?,2:good_actor,,0.928
1099,1:?,2:good_actor,,0.9
1100,1:?,2:good_actor,,0.928
1101,1:?,2:good_actor,,0.928
1102,1:?,2:good_actor,,0.928
1103,1:?,2:good_actor,,0.9
1104,1:?,2:good_actor,,0.928
1105,1:?,2:good_actor,,0.928
1106,1:?,2:good_actor,,0.928
1107,1:?,2:good_actor,,0.928
1108,1:?,2:good_actor,,0.928
1109,1:?,2:good_actor,,0.928
1110,1:?,2:good_actor,,1
1111,1:?,2:good_actor,,0.928
1112,1:?,2:good_actor,,0.928
1113,1:?,2:good_actor,,0.928
1114,1:?,2:good_actor,,0.928
1115,1:?,2:good_actor,,0.928
1116,1:?,2:good_actor,,0.928
1117,1:?,2:good_actor,,0.928
1118,1:?,2:good_actor,,0.928
1119,1:?,2:good_actor,,0.8
1120,1:?,2:good_actor,,0.928
1121,1:?,2:good_actor,,0.9
1122,1:?,2:good_actor,,0.928
1123,1:?,1:bad_actor,,1
1124,1:?,2:good_actor,,0.928
1125,1:?,1:bad_actor,,1
1126,1:?,2:good_actor,,0.928
1127,1:?,2:good_actor,,0.928
1128,1:?,2:good_actor,,0.928
1129,1:?,2:good_actor,,0.928
1130,1:?,2:good_actor,,0.928
1131,1:?,2:good_actor,,0.928
1132,1:?,2:good_actor,,0.928
1133,1:?,2:good_actor,,0.8
1134,1:?,2:good_actor,,0.928
1135,1:?,1:bad_actor,,1
1136,1:?,2:good_actor,,0.928
1137,1:?,1:bad_actor,,1
1138,1:?,2:good_actor,,0.928
1139,1:?,1:bad_actor,,1
1140,1:?,2:good_actor,,0.928
1141,1:?,2:good_actor,,0.928
1142,1:?,2:good_actor,,0.928
1143,1:?,2:good_actor,,0.928
1144,1:?,2:good_actor,,0.928
1145,1:?,2:good_actor,,0.928
1146,1:?,2:good_actor,,0.928
1147,1:?,2:good_actor,,0.928
1148,1:?,2:good_actor,,0.928
1149,1:?,2:good_actor,,0.928
1150,1:?,2:good_actor,,0.928
1151,1:?,2:good_actor,,0.928
1152,1:?,2:good_actor,,0.928
1153,1:?,2:good_actor,,0.928
1154,1:?,2:good_actor,,0.928
1155,1:?,2:good_actor,,0.928
1156,1:?,1:bad_actor,,1
1157,1:?,2:good_actor,,0.928
1158,1:?,1:bad_actor,,1
1159,1:?,2:good_actor,,0.928
1160,1:?,2:good_actor,,0.928
1161,1:?,2:good_actor,,0.928
1162,1:?,2:good_actor,,0.928
1163,1:?,2:good_actor,,0.9
1164,1:?,2:good_actor,,0.928
1165,1:?,2:good_actor,,0.928
1166,1:?,2:good_actor,,0.928
1167,1:?,2:good_actor,,0.928
1168,1:?,2:good_actor,,0.928
1169,1:?,2:good_actor,,0.928
1170,1:?,1:bad_actor,,1
1171,1:?,2:good_actor,,0.928
1172,1:?,2:good_actor,,0.928
1173,1:?,2:good_actor,,0.928
1174,1:?,2:good_actor,,0.928
1175,1:?,2:good_actor,,0.928
1176,1:?,2:good_actor,,0.928
1177,1:?,1:bad_actor,,1
1178,1:?,2:good_actor,,0.928
1179,1:?,2:good_actor,,0.928
1180,1:?,2:good_actor,,0.928
1181,1:?,2:good_actor,,0.9
1182,1:?,2:good_actor,,0.928
1183,1:?,2:good_actor,,0.928
1184,1:?,2:good_actor,,0.928
1185,1:?,2:good_actor,,0.928
1186,1:?,2:good_actor,,0.928
1187,1:?,2:good_actor,,0.928
1188,1:?,2:good_actor,,0.928
1189,1:?,2:good_actor,,0.928
1190,1:?,2:good_actor,,0.928
1191,1:?,2:good_actor,,0.928
1192,1:?,2:good_actor,,0.928
1193,1:?,2:good_actor,,0.928
1194,1:?,2:good_actor,,0.928
1195,1:?,2:good_actor,,0.928
1196,1:?,2:good_actor,,0.928
1197,1:?,2:good_actor,,0.928
1198,1:?,2:good_actor,,0.8
1199,1:?,2:good_actor,,0.928
1200,1:?,2:good_actor,,0.928
1201,1:?,2:good_actor,,0.928
1202,1:?,2:good_actor,,0.928
1203,1:?,2:good_actor,,0.928
1204,1:?,2:good_actor,,0.928
1205,1:?,2:good_actor,,0.928
1206,1:?,2:good_actor,,0.928
1207,1:?,2:good_actor,,0.8
1208,1:?,1:bad_actor,,1
1209,1:?,2:good_actor,,0.928
1210,1:?,2:good_actor,,0.928
1211,1:?,2:good_actor,,0.928
1212,1:?,2:good_actor,,0.928
1213,1:?,2:good_actor,,0.928
1214,1:?,2:good_actor,,0.928
1215,1:?,2:good_actor,,0.9
1216,1:?,2:good_actor,,0.928
1217,1:?,2:good_actor,,0.928
1218,1:?,2:good_actor,,0.928
1219,1:?,2:good_actor,,0.928
1220,1:?,2:good_actor,,0.928
1221,1:?,2:good_actor,,0.928
1222,1:?,2:good_actor,,0.928
1223,1:?,2:good_actor,,0.928
1224,1:?,2:good_actor,,0.928
1225,1:?,2:good_actor,,0.928
1226,1:?,2:good_actor,,0.928
1227,1:?,2:good_actor,,0.928
1228,1:?,2:good_actor,,0.928
1229,1:?,2:good_actor,,0.928
1230,1:?,2:good_actor,,0.928
1231,1:?,2:good_actor,,0.928
1232,1:?,2:good_actor,,0.928
1233,1:?,2:good_actor,,0.928
1234,1:?,1:bad_actor,,1
1235,1:?,2:good_actor,,0.9
1236,1:?,2:good_actor,,0.928
1237,1:?,2:good_actor,,0.928
1238,1:?,2:good_actor,,0.9
1239,1:?,2:good_actor,,0.928
1240,1:?,2:good_actor,,0.928
1241,1:?,2:good_actor,,0.928
1242,1:?,2:good_actor,,0.928
1243,1:?,2:good_actor,,0.928
1244,1:?,2:good_actor,,0.928
1245,1:?,2:good_actor,,0.928
1246,1:?,2:good_actor,,0.928
1247,1:?,2:good_actor,,0.928
1248,1:?,2:good_actor,,0.928
1249,1:?,1:bad_actor,,1
1250,1:?,2:good_actor,,0.928
1251,1:?,2:good_actor,,0.928
1252,1:?,2:good_actor,,0.928
1253,1:?,2:good_actor,,0.928
1254,1:?,2:good_actor,,0.9
1255,1:?,2:good_actor,,0.928
1256,1:?,2:good_actor,,0.928
1257,1:?,2:good_actor,,0.928
1258,1:?,2:good_actor,,0.928
1259,1:?,2:good_actor,,0.928
1260,1:?,2:good_actor,,0.928
1261,1:?,2:good_actor,,0.928
1262,1:?,2:good_actor,,0.928
1263,1:?,2:good_actor,,0.928
1264,1:?,2:good_actor,,0.928
1265,1:?,2:good_actor,,0.928
1266,1:?,2:good_actor,,0.928
1267,1:?,2:good_actor,,0.928
1268,1:?,2:good_actor,,0.928
1269,1:?,1:bad_actor,,1
1270,1:?,2:good_actor,,0.928
1271,1:?,2:good_actor,,0.928
1272,1:?,2:good_actor,,0.928
1273,1:?,1:bad_actor,,1
1274,1:?,2:good_actor,,0.928
1275,1:?,2:good_actor,,0.9
1276,1:?,2:good_actor,,0.928
1277,1:?,2:good_actor,,0.928
1278,1:?,2:good_actor,,0.928
1279,1:?,2:good_actor,,0.928
1280,1:?,2:good_actor,,0.928
1281,1:?,1:bad_actor,,1
1282,1:?,2:good_actor,,0.928
1283,1:?,2:good_actor,,0.928
1284,1:?,2:good_actor,,0.928
1285,1:?,2:good_actor,,0.928
1286,1:?,2:good_actor,,0.928
1287,1:?,1:bad_actor,,1
1288,1:?,2:good_actor,,0.928
1289,1:?,2:good_actor,,0.928
1290,1:?,2:good_actor,,0.928
1291,1:?,2:good_actor,,0.928
1292,1:?,1:bad_actor,,1
1293,1:?,2:good_actor,,0.928
1294,1:?,2:good_actor,,0.8
1295,1:?,1:bad_actor,,1
1296,1:?,2:good_actor,,0.928
1297,1:?,2:good_actor,,0.928
1298,1:?,2:good_actor,,0.928
1299,1:?,2:good_actor,,0.928
1300,1:?,2:good_actor,,0.928
1301,1:?,2:good_actor,,0.928
1302,1:?,2:good_actor,,0.928
1303,1:?,2:good_actor,,0.928
1304,1:?,2:good_actor,,0.928
1305,1:?,2:good_actor,,0.9
1306,1:?,1:bad_actor,,1
1307,1:?,2:good_actor,,0.928
1308,1:?,2:good_actor,,0.9
1309,1:?,2:good_actor,,0.928
1310,1:?,2:good_actor,,0.928
1311,1:?,2:good_actor,,0.928
1312,1:?,2:good_actor,,0.928
1313,1:?,2:good_actor,,0.928
1314,1:?,2:good_actor,,0.928
1315,1:?,1:bad_actor,,1
1316,1:?,2:good_actor,,0.928
1317,1:?,2:good_actor,,0.928
1318,1:?,2:good_actor,,0.928
1319,1:?,2:good_actor,,0.928
1320,1:?,2:good_actor,,0.8
1321,1:?,2:good_actor,,0.928
1322,1:?,2:good_actor,,0.928
1323,1:?,2:good_actor,,0.928
1324,1:?,2:good_actor,,0.928
1325,1:?,2:good_actor,,0.928
1326,1:?,2:good_actor,,0.9
1327,1:?,2:good_actor,,0.928
1328,1:?,2:good_actor,,0.9
1329,1:?,2:good_actor,,0.928
1330,1:?,2:good_actor,,0.928
1331,1:?,2:good_actor,,0.928
1332,1:?,2:good_actor,,0.928
1333,1:?,2:good_actor,,0.928
1334,1:?,2:good_actor,,0.928
1335,1:?,2:good_actor,,0.928
1336,1:?,2:good_actor,,0.928
1337,1:?,1:bad_actor,,1
1338,1:?,2:good_actor,,0.928
1339,1:?,2:good_actor,,0.928
1340,1:?,2:good_actor,,0.928
1341,1:?,2:good_actor,,0.928
1342,1:?,2:good_actor,,0.928
1343,1:?,2:good_actor,,0.928
1344,1:?,2:good_actor,,0.928
1345,1:?,2:good_actor,,0.928
1346,1:?,2:good_actor,,0.928
1347,1:?,2:good_actor,,0.928
1348,1:?,2:good_actor,,0.928
1349,1:?,2:good_actor,,0.928
1350,1:?,2:good_actor,,0.928
1351,1:?,2:good_actor,,0.928
1352,1:?,2:good_actor,,0.928
1353,1:?,1:bad_actor,,1
1354,1:?,2:good_actor,,0.928
1355,1:?,2:good_actor,,0.928
1356,1:?,1:bad_actor,,1
1357,1:?,2:good_actor,,0.928
1358,1:?,2:good_actor,,0.928
1359,1:?,2:good_actor,,0.928
1360,1:?,2:good_actor,,0.928
1361,1:?,2:good_actor,,0.928
1362,1:?,2:good_actor,,0.928
1363,1:?,2:good_actor,,0.928
1364,1:?,2:good_actor,,0.928
1365,1:?,2:good_actor,,0.928
1366,1:?,2:good_actor,,0.8
1367,1:?,2:good_actor,,0.928
1368,1:?,2:good_actor,,0.928
1369,1:?,2:good_actor,,0.928
1370,1:?,1:bad_actor,,1
1371,1:?,2:good_actor,,0.928
1372,1:?,2:good_actor,,0.928
1373,1:?,2:good_actor,,0.928
1374,1:?,2:good_actor,,0.928
1375,1:?,2:good_actor,,0.928
1376,1:?,1:bad_actor,,1
1377,1:?,2:good_actor,,0.928
1378,1:?,2:good_actor,,0.928
1379,1:?,2:good_actor,,0.928
1380,1:?,1:bad_actor,,1
1381,1:?,2:good_actor,,0.9
1382,1:?,2:good_actor,,0.928
1383,1:?,2:good_actor,,0.928
1384,1:?,2:good_actor,,0.928
1385,1:?,2:good_actor,,0.928
1386,1:?,2:good_actor,,0.928
1387,1:?,2:good_actor,,0.928
1388,1:?,2:good_actor,,0.928
1389,1:?,2:good_actor,,0.928
1390,1:?,1:bad_actor,,1
1391,1:?,2:good_actor,,0.928
1392,1:?,2:good_actor,,0.928
1393,1:?,2:good_actor,,0.928
1394,1:?,2:good_actor,,0.928
1395,1:?,2:good_actor,,0.928
1396,1:?,2:good_actor,,0.8
1397,1:?,2:good_actor,,0.928
1398,1:?,2:good_actor,,0.9
1399,1:?,2:good_actor,,0.928
1400,1:?,2:good_actor,,0.928
1401,1:?,2:good_actor,,0.928
1402,1:?,2:good_actor,,0.9
1403,1:?,2:good_actor,,0.928
1404,1:?,2:good_actor,,0.928
1405,1:?,2:good_actor,,0.928
1406,1:?,2:good_actor,,0.928
1407,1:?,2:good_actor,,0.928
1408,1:?,2:good_actor,,0.928
1409,1:?,2:good_actor,,0.9
1410,1:?,2:good_actor,,0.928
1411,1:?,2:good_actor,,0.928
1412,1:?,1:bad_actor,,1
1413,1:?,2:good_actor,,0.928
1414,1:?,2:good_actor,,0.9
1415,1:?,2:good_actor,,0.928
1416,1:?,2:good_actor,,0.928
1417,1:?,2:good_actor,,0.928
1418,1:?,2:good_actor,,0.928
1419,1:?,1:bad_actor,,1
1420,1:?,2:good_actor,,0.928
1421,1:?,2:good_actor,,0.928
1422,1:?,2:good_actor,,0.928
1423,1:?,2:good_actor,,1
1424,1:?,2:good_actor,,0.9
1425,1:?,2:good_actor,,0.928
1426,1:?,2:good_actor,,0.928
1427,1:?,1:bad_actor,,1
1428,1:?,2:good_actor,,0.928
1429,1:?,2:good_actor,,0.928
1430,1:?,2:good_actor,,0.928
1431,1:?,2:good_actor,,0.928
1432,1:?,2:good_actor,,0.928
1433,1:?,1:bad_actor,,1
1434,1:?,1:bad_actor,,1
1435,1:?,2:good_actor,,0.928
1436,1:?,2:good_actor,,0.9
1437,1:?,2:good_actor,,0.928
1438,1:?,2:good_actor,,0.928
1439,1:?,1:bad_actor,,1
1440,1:?,2:good_actor,,0.928
1441,1:?,2:good_actor,,0.928
1442,1:?,2:good_actor,,0.928
1443,1:?,1:bad_actor,,1
1444,1:?,2:good_actor,,0.928
1445,1:?,2:good_actor,,0.928
1446,1:?,2:good_actor,,0.928
1447,1:?,2:good_actor,,0.928
1448,1:?,2:good_actor,,0.928
1449,1:?,2:good_actor,,0.928
1450,1:?,1:bad_actor,,1
1451,1:?,2:good_actor,,0.928
1452,1:?,1:bad_actor,,1
1453,1:?,2:good_actor,,0.928
1454,1:?,2:good_actor,,0.928
1455,1:?,2:good_actor,,0.928
1456,1:?,2:good_actor,,0.928
1457,1:?,2:good_actor,,0.928
1458,1:?,2:good_actor,,0.9
1459,1:?,2:good_actor,,0.928
1460,1:?,2:good_actor,,0.928
1461,1:?,1:bad_actor,,1
1462,1:?,2:good_actor,,1
1463,1:?,2:good_actor,,0.928
1464,1:?,1:bad_actor,,1
1465,1:?,2:good_actor,,0.928
1466,1:?,2:good_actor,,0.928
1467,1:?,2:good_actor,,0.928
1468,1:?,2:good_actor,,0.928
1469,1:?,2:good_actor,,0.928
1470,1:?,2:good_actor,,0.928
1471,1:?,2:good_actor,,0.928
1472,1:?,2:good_actor,,0.928
1473,1:?,2:good_actor,,0.928
1474,1:?,2:good_actor,,0.928
1475,1:?,2:good_actor,,0.928
1476,1:?,2:good_actor,,0.928
1477,1:?,2:good_actor,,0.928
1478,1:?,2:good_actor,,0.928
1479,1:?,2:good_actor,,0.9
1480,1:?,2:good_actor,,0.928
1481,1:?,2:good_actor,,0.928
1482,1:?,2:good_actor,,0.928
1483,1:?,2:good_actor,,0.928
1484,1:?,2:good_actor,,0.928
1485,1:?,2:good_actor,,0.8
1486,1:?,2:good_actor,,0.928
1487,1:?,2:good_actor,,0.928
1488,1:?,2:good_actor,,0.928
1489,1:?,2:good_actor,,0.928
1490,1:?,1:bad_actor,,1
1491,1:?,2:good_actor,,0.928
1492,1:?,2:good_actor,,0.928
1493,1:?,2:good_actor,,0.928
1494,1:?,2:good_actor,,0.928
1495,1:?,2:good_actor,,0.928
1496,1:?,2:good_actor,,0.928
1497,1:?,2:good_actor,,0.928
1498,1:?,2:good_actor,,0.928
1499,1:?,2:good_actor,,0.928
1500,1:?,2:good_actor,,0.928
1501,1:?,2:good_actor,,0.928
1502,1:?,2:good_actor,,0.928
1503,1:?,2:good_actor,,0.928
1504,1:?,2:good_actor,,0.928
1505,1:?,2:good_actor,,0.9
1506,1:?,1:bad_actor,,1
1507,1:?,2:good_actor,,0.928
1508,1:?,2:good_actor,,1
1509,1:?,2:good_actor,,0.928
1510,1:?,2:good_actor,,0.928
1511,1:?,2:good_actor,,0.928
1512,1:?,2:good_actor,,0.928
1513,1:?,1:bad_actor,,1
1514,1:?,1:bad_actor,,1
1515,1:?,2:good_actor,,0.928
1516,1:?,2:good_actor,,0.928
1517,1:?,2:good_actor,,0.928
1518,1:?,2:good_actor,,0.928
1519,1:?,2:good_actor,,0.928
1520,1:?,2:good_actor,,0.928
1521,1:?,2:good_actor,,0.928
1522,1:?,2:good_actor,,0.928
1523,1:?,2:good_actor,,0.8
1524,1:?,1:bad_actor,,1
1525,1:?,2:good_actor,,0.928
1526,1:?,2:good_actor,,0.928
1527,1:?,2:good_actor,,0.928
1528,1:?,2:good_actor,,0.928
