inst#,actual,predicted,error,prediction
060c6b5b55213057931c8e7e2d7adc01,1:?,2:good_actor,,0.691
06151410c343324a897767f0c1e26b54,1:?,2:good_actor,,0.691
06179456a38437249e49fd539b1bcd21,1:?,2:good_actor,,0.691
0620a6d09f3d36bd9682e1113400e58a,1:?,2:good_actor,,0.691
062114cb7f0230f19106b04fa958312e,1:?,1:bad_actor,,0.762
062953ce88523a77ba2dd3f801a9f68d,1:?,1:bad_actor,,0.762
0638fbb8d24a3f4a9d9f74a310c454d1,1:?,2:good_actor,,0.691
063f2db2f99a33da95def74dd84c6878,1:?,2:good_actor,,0.691
064303b4d90f3ec28b2d5437f215f17c,1:?,2:good_actor,,0.691
064e916707f03e918d78ea3ab9e4d051,1:?,1:bad_actor,,0.762
065a0c5f91a0302f8c02ee6395a724b4,1:?,2:good_actor,,0.691
065a3337248b3006af057c7dac9b82ba,1:?,2:good_actor,,0.699
065bb92fbfc736fb9e15e5bcf7fb48de,1:?,2:good_actor,,0.691
065be2f2c1583f14ab9878378bab8539,1:?,1:bad_actor,,0.762
0663f7331fb639a0a4957bb75b70ba24,1:?,2:good_actor,,0.699
06691937d81438c780eb37be2fbde64c,1:?,1:bad_actor,,0.762
066e8d687a493530a7a9918869d4f413,1:?,1:bad_actor,,0.762
0681025ce6db3ed4b5c95cef81dec0aa,1:?,2:good_actor,,0.691
06831e052b1238179669ed4a44afd083,1:?,1:bad_actor,,0.762
0684ca0bd8e2320292459cd42b975cd3,1:?,1:bad_actor,,0.997
068897ad86ce391199b58c45ff658f8d,1:?,2:good_actor,,0.699
0689ce4c64d7355fbee663823d85b0fb,1:?,2:good_actor,,0.691
068e61db32d23055b6c746bbec62ec07,1:?,2:good_actor,,0.691
06952895505232a58031753189cc380b,1:?,2:good_actor,,0.699
0697e85e01c23dd3926895adf6f3b720,1:?,1:bad_actor,,0.762
069a59299b6d3b09b9d9df835d7fff5c,1:?,1:bad_actor,,0.762
069b4864fead3b3c83ef3024c2b1a356,1:?,2:good_actor,,0.691
069be15d0c3e336aa80a1b9af81d6870,1:?,1:bad_actor,,0.762
069befdc4a3c39bb9fb4fb4bd69459af,1:?,1:bad_actor,,0.762
06a087cadce233d49cdc529fc6c2b7d4,1:?,2:good_actor,,0.691
06a11129b8473b42994bb5fa768307f0,1:?,2:good_actor,,0.691
06a1c2dffb3f3f2b80be11ba7c818950,1:?,2:good_actor,,0.691
06a8ae7edf683118b60ffe7df9ddd1ec,1:?,2:good_actor,,0.691
06a9df5421c83e189c63fd59d9cdcec5,1:?,2:good_actor,,0.691
06abf46c694134c6b99a7a87cfc4eda5,1:?,2:good_actor,,0.699
06ac4f1a20fb303fbbf6b9db224f18a1,1:?,2:good_actor,,0.691
06ace8f636e936a590467595ecc6040f,1:?,1:bad_actor,,0.762
06ad6f2ca29c39b1a8f43b0dd666c895,1:?,2:good_actor,,0.691
06ade1fe73e3325f9141ded96034a504,1:?,1:bad_actor,,0.762
06b891ba595132fa98dde4a4acefbb36,1:?,2:good_actor,,0.699
06ba0a6a63c53fd9b10359028f3197b2,1:?,2:good_actor,,0.691
06c18333243932c18bf289f41d3fc90b,1:?,2:good_actor,,0.691
06c4975895523a3c83a5b7aee5616285,1:?,2:good_actor,,0.691
06c5fce442d6394fbd6d4ca630d6758d,1:?,1:bad_actor,,0.999
06ca93d231d8386aa554f13ea82be33b,1:?,2:good_actor,,0.699
06cb39329c6c36b9906a3874236582c1,1:?,1:bad_actor,,0.762
06ceb93b2d883687b4db730f2b4dfc68,1:?,2:good_actor,,0.691
06d2583722a7391c89ab9633d6b79fdf,1:?,2:good_actor,,0.691
06d7baed91c3305eb6980f37b1b09b63,1:?,2:good_actor,,0.691
06dab11eb0743cbda8eac2004e99b434,1:?,1:bad_actor,,0.762
06ec673c942039a9bcc517584f586cf9,1:?,2:good_actor,,0.699
06f7e42e3f6731609386fdcc947845ef,1:?,1:bad_actor,,0.762
07007c5ef84a3b4aaea4dcc9e3bbec61,1:?,2:good_actor,,0.699
0700c9672ff9302e9c13951adff3c4c7,1:?,1:bad_actor,,0.999
0713269527563f1e9ee3bff05c60449e,1:?,1:bad_actor,,0.762
07151839827131cebbbd3950210eb861,1:?,1:bad_actor,,0.999
071aeb66cc05389a9b48ade40d749099,1:?,1:bad_actor,,0.999
072454377cf033ccb72fb4607df6b37d,1:?,1:bad_actor,,0.999
072469a828693672bf74f79aa405f127,1:?,2:good_actor,,0.691
0727cbd3903030d797857cd7bee84d94,1:?,1:bad_actor,,0.762
072d52ff56a032e9b833192448a6a815,1:?,2:good_actor,,0.691
073390d42ac133ae88fcdfbb61ea24e2,1:?,2:good_actor,,0.699
0739b26388d63560af8515550d94650a,1:?,2:good_actor,,0.699
073a260893fd30c08c71974074343023,1:?,1:bad_actor,,0.762
073d265af79b319f95a907e7fdd258cd,1:?,1:bad_actor,,0.762
073f01ec10513417b9c3a8aa6877d65d,1:?,2:good_actor,,0.691
0743c98c8c763ad98647b734cd245559,1:?,2:good_actor,,0.691
07453adc7e243175ac2c24fb5779c27d,1:?,2:good_actor,,0.691
0745f0e27b0836f39025f8844fa3ee9e,1:?,2:good_actor,,0.691
07470322c6b537c2835a0903084f2a28,1:?,2:good_actor,,0.691
074b1b565d41311bac40be3ed61c64af,1:?,2:good_actor,,0.691
074ff493712835908bf7219fde004da8,1:?,2:good_actor,,0.691
0751ab296da4313fa4adb1bf35c56ee8,1:?,2:good_actor,,0.691
075b8c5c0a6b302d9c89892a80df28eb,1:?,2:good_actor,,0.691
075e559c09bc3fa289f252ed67d96863,1:?,1:bad_actor,,0.762
075f0aab30e43794b16bb4cdf30a7e0d,1:?,2:good_actor,,0.691
075f73681c293191b8c1159c3f2b579b,1:?,2:good_actor,,0.691
078051f2da843e98aabf3bc2a3f73fd3,1:?,2:good_actor,,0.699
0780a7f4ee623b488a9cd953710a542b,1:?,2:good_actor,,0.699
0782b0a0163a3641bd54465ab3c2d980,1:?,2:good_actor,,0.691
0789b5fbbbc33f1c87de92d48ba9e9fd,1:?,1:bad_actor,,0.762
079467575ac531d0a9d2ed59cfa0360e,1:?,1:bad_actor,,0.762
0796690b45f83a738dbb86a86f40e9ff,1:?,1:bad_actor,,0.762
0798cf47498a3ab680f920522ebcd8eb,1:?,1:bad_actor,,0.997
079dad53945134c19d1e67425a53f81a,1:?,1:bad_actor,,0.999
07a187f96ce33998b0c0dcf44288308b,1:?,2:good_actor,,0.691
07a1e768c3593f589458571e3a2e4d37,1:?,2:good_actor,,0.691
07a9394c97713228a8933b1d89251e10,1:?,1:bad_actor,,0.762
07b1be32473a323fba6e14d1b9476508,1:?,2:good_actor,,0.691
07bd92455dc73d4eb3f4d6a901449e6e,1:?,1:bad_actor,,0.762
07be42eb724237fb91bdd1ea026c1ede,1:?,2:good_actor,,0.691
07c28d4eab753fbeb4001343bc79aea5,1:?,2:good_actor,,0.691
07c46acef3a3319f9668ed76780730eb,1:?,2:good_actor,,0.699
07c5a233aec9388faef3cf940cc24a44,1:?,1:bad_actor,,0.762
07cd7643d84432289b5a480ce22934a9,1:?,2:good_actor,,0.699
07d063b155cb3abb8694240509e5b7fe,1:?,1:bad_actor,,0.762
07de07e5eae53c9e97b428c95332683a,1:?,1:bad_actor,,0.762
07df391acbcf30289e6f464635c80cce,1:?,1:bad_actor,,0.762
07e0966bea043f74ae9fcc21ded76e12,1:?,2:good_actor,,0.691
07e466b1630f38f9ad8434ee17f3a078,1:?,1:bad_actor,,0.762
07e5817fcda837f3ace2f2de5802720c,1:?,1:bad_actor,,0.762
07e7bb4c00fc33efad5001e7f0eabd4c,1:?,2:good_actor,,0.699
07ea2cc488cb3cb586b8cdbed0bf6cdb,1:?,2:good_actor,,0.691
07f0306610ea3e40a0c11e478f6a8c82,1:?,1:bad_actor,,0.762
07f893a3c9a43abeaf6804030e401fde,1:?,2:good_actor,,0.691
0805cc38f18d3f65aad7ba2ce43ad428,1:?,2:good_actor,,0.699
080b596d25f93be692a8171e0a2df1c6,1:?,2:good_actor,,0.691
080d9717086e3a6ba5b437c4d42a59b1,1:?,1:bad_actor,,0.762
080ee7a6b5d83369b3e4aa77620f6be2,1:?,2:good_actor,,0.691
080f9bb84d273ee6b89f3760514e541c,1:?,1:bad_actor,,0.762
0812b675689934e89d5adae6aaeb88e6,1:?,2:good_actor,,0.691
08233f6951783b0d8e36a395bc91e1ae,1:?,2:good_actor,,0.691
082a0b3933de39c5bc2bbb2e832b33db,1:?,2:good_actor,,0.691
082acf7cf8a7349fbfd1ab9b0024b357,1:?,2:good_actor,,0.691
082af20140d73361a6be029fb45f8509,1:?,2:good_actor,,0.691
082f71cfd043388f9c40769487caf5fa,1:?,1:bad_actor,,0.762
0834323b3b5338d0b22f29704205cbbb,1:?,2:good_actor,,0.691
083b272031413f94bbf84a1520ec4ca7,1:?,1:bad_actor,,0.762
083d469cc21b33ed868f76700e644695,1:?,2:good_actor,,0.691
0845691bbbfd389492799b1bacdb3983,1:?,2:good_actor,,0.691
0853efab884a3acd8ef46d3b0a1bd44a,1:?,1:bad_actor,,0.762
0854d347a43c397dba8a22a2f46dbe0e,1:?,2:good_actor,,0.691
08572e7ab6853e87af93167c3f23aaf8,1:?,2:good_actor,,0.699
08586b8bf3f7344ca0e8ae676b18e247,1:?,2:good_actor,,0.691
085be26c0d0137c3a44d02338b28d209,1:?,1:bad_actor,,0.762
086b0446a5753234a6f416e795ea9abb,1:?,2:good_actor,,0.691
086c632114b23bd4b6c1d75afadf620d,1:?,1:bad_actor,,0.762
0870c70fde8839c6995714c964132a43,1:?,1:bad_actor,,0.762
0874ce275438348eb491cea53574fc83,1:?,2:good_actor,,0.691
087a6abe284a3b739454eb601d084a5e,1:?,1:bad_actor,,0.762
087e00cae81e319ba7ec33714f2fe07c,1:?,1:bad_actor,,0.762
087f84ca71d2341ebe5e81d70b7699ff,1:?,2:good_actor,,0.691
088481a290c132f5846ea9fb3d1ecd48,1:?,2:good_actor,,0.691
08858901a9dd3cdbb48bc5982c35edb2,1:?,1:bad_actor,,0.762
0892ef04acde38b89b4fc8cde2b4f7a8,1:?,2:good_actor,,0.699
08964b54b7df3b4798ee2629d987f76b,1:?,1:bad_actor,,0.762
0896da181861396e9a580c1d9f2b8cb1,1:?,2:good_actor,,0.691
08a01142efc736ef974f629e173cf2c3,1:?,2:good_actor,,0.691
08a054e88bee37edbfea91ff1a7c566e,1:?,2:good_actor,,0.691
08ab421cd0333b61b24f044443e2c4ac,1:?,2:good_actor,,0.699
08ae5dd7a0cc3b7baddd929b049b6851,1:?,2:good_actor,,0.691
08aea413ccec3e9ea13c01fee152c1f0,1:?,2:good_actor,,0.691
08aed500795d3eaf8794b95acbeb1057,1:?,2:good_actor,,0.691
08b27da15c8b31668fc6e9f5da1b789e,1:?,1:bad_actor,,0.997
08b584f4323b35fb9a1ccae4d9d09a6b,1:?,2:good_actor,,0.691
08b859e81ac830aba26b93ad0d523b3a,1:?,1:bad_actor,,0.999
08bb19c17cd4327a95badd1275bf57ec,1:?,2:good_actor,,0.691
08bdba82a8ad37428ad22fd7d748135c,1:?,2:good_actor,,0.691
08cc1427f1153b35b616fe5c2486ba1b,1:?,1:bad_actor,,0.762
08da4318c5b43253b0fdee723de0f41f,1:?,2:good_actor,,0.691
08deefb3bec833e498d21290c3fbfb1b,1:?,1:bad_actor,,0.762
08e0a675162931629776bb6bc04a5c7d,1:?,1:bad_actor,,0.762
08e26d9412a23d9e8fa90034c61b6210,1:?,2:good_actor,,0.691
08e5f39a76533f2c83d6a3f0409bdaa6,1:?,1:bad_actor,,0.762
08eeb626c2ae3997b8e4b6d515c588ab,1:?,2:good_actor,,0.691
08f08309ab7a39459c58d21125f54ffc,1:?,1:bad_actor,,0.762
08f200ca24e534ac8012546149d45fde,1:?,2:good_actor,,0.691
08f679a5e51b3ee3b3cffe4dbe847da9,1:?,1:bad_actor,,0.762
08fa17ddecec35618e21449dd97aaae6,1:?,2:good_actor,,0.699
0901d3f3258e322dad4452a1f48901f0,1:?,1:bad_actor,,0.762
090fb83db2e9339ba468cd9d39f6543d,1:?,1:bad_actor,,0.762
091269a7389030a18c492d100bace29e,1:?,2:good_actor,,0.691
0917a008895c355ba4416b80c089982f,1:?,2:good_actor,,0.691
091c4ac1f4473e2f8e0c87b713ef622f,1:?,2:good_actor,,0.691
092227e8e8633a0bbc854cbf9633f5ba,1:?,2:good_actor,,0.699
092ab72f0ec032149f868c3f073e2e0b,1:?,2:good_actor,,0.699
093000a3c75f3c23b6121b0c81efb04f,1:?,1:bad_actor,,0.997
0930b047c735391e865e0b3db08f2b19,1:?,2:good_actor,,0.699
093b03e4273d3cdda878e70f3276cf19,1:?,2:good_actor,,0.699
0943018321ea3083a9d9d503be563eb7,1:?,1:bad_actor,,0.999
094b4f0c4e443c31b831c1ce93881fa2,1:?,2:good_actor,,0.691
094b61ce161237e8994ff6462e681785,1:?,2:good_actor,,0.699
09501a4698d23c8e8b086adcde1347a1,1:?,2:good_actor,,0.699
09523385778f307ab956d6c694297fd6,1:?,2:good_actor,,0.691
0952e80130aa3d0ab1e1bcce03312b25,1:?,2:good_actor,,0.699
095d3ce468b133779657084bac79f960,1:?,2:good_actor,,0.699
095fa5083d423513ba6bfb3b7f6ea5aa,1:?,1:bad_actor,,0.762
09620881f9583cb19f07c2b8275e79e7,1:?,1:bad_actor,,0.762
09644eefaf2d3b56b5fb0dd3792b6e8e,1:?,2:good_actor,,0.691
09685c8825083045bd98d3f0b6b8198a,1:?,2:good_actor,,0.691
096894a9c8903de9b312fa25f73cc80d,1:?,1:bad_actor,,0.762
096c6163bf9031d698550ed9e66e5e2c,1:?,2:good_actor,,0.691
096d36a8f2c33a83a8daf1326932deeb,1:?,2:good_actor,,0.691
097de8146ee23c48a29430247c4a4a03,1:?,1:bad_actor,,0.999
0981d215be2830e4afbf19162020eb7b,1:?,2:good_actor,,0.691
09824d8405a738eb82f5ac304c558c01,1:?,1:bad_actor,,0.762
0984cdd5e85d369e8d2ce97e9d406acb,1:?,2:good_actor,,0.699
0987375b425431b895d8feb536457d4d,1:?,2:good_actor,,0.699
0988a02916ad3a1d820c5491214facf0,1:?,1:bad_actor,,0.999
0989ff5e5c763900958542e4030f3540,1:?,2:good_actor,,0.691
09a2bb87880a3074ac2b1b5156bb6111,1:?,2:good_actor,,0.691
09aa2a6aeb1c3a64a1fe7a6c765fb301,1:?,2:good_actor,,0.691
09ac21bffa8b3697990bad78e273d173,1:?,2:good_actor,,0.691
09bc281da4743773981617a5b16c6c21,1:?,2:good_actor,,0.691
09be0462151937d4b8d171d1caadf954,1:?,2:good_actor,,0.691
09c206bee3b238ae859d2bd8945a3c48,1:?,2:good_actor,,0.691
09c40acd988b35ab962987c4f87c8c86,1:?,2:good_actor,,0.691
09c5d51233163da4bb3c65026966994d,1:?,1:bad_actor,,0.762
09c9a1cfdfe73070a8b2b0ca74a0bc69,1:?,2:good_actor,,0.691
09ce05b622bf332daed54bbd0c10db37,1:?,2:good_actor,,0.699
09cf5d647a8336eda5b3083a534ed39b,1:?,2:good_actor,,0.691
09d0a45e8356330ca5fe940f7c34527e,1:?,2:good_actor,,0.691
09d25b6a73b63df1b36267c07ba6181f,1:?,1:bad_actor,,0.762
09d592791dc831fa8b1e539478b718bc,1:?,1:bad_actor,,0.762
09d62402b9a137e59cb909ad2bd91459,1:?,1:bad_actor,,0.762
09db924a09da3e7e98ab71f30dab826c,1:?,1:bad_actor,,0.8
09dd6f82ead63e5498b08fc177ad968b,1:?,1:bad_actor,,0.762
09e5b788b1b4350891039435271515b4,1:?,2:good_actor,,0.699
09e96d1ce38b3ca9908a24720e83b4ed,1:?,1:bad_actor,,0.762
09f22b5f17273980970c257fe9a2fdb3,1:?,1:bad_actor,,0.762
09f2ae673e7e3b71b161ae2af74aa273,1:?,1:bad_actor,,0.999
09f9c220611d363e9d87020d84534c5a,1:?,2:good_actor,,0.691
09fe754d9d3734e3a520d713a90a4d90,1:?,2:good_actor,,0.699
0a00a644522930ecbe494a9f50d809df,1:?,1:bad_actor,,0.762
0a05b94e325c315d8ca28720d9eb923c,1:?,1:bad_actor,,0.997
0a07b80dc678388581f9ff5bd2892338,1:?,2:good_actor,,0.691
0a09eb89522b3fbeb22e6697ac73c86d,1:?,2:good_actor,,0.691
0a0d233037123b28a2b03a1644b7e901,1:?,2:good_actor,,0.691
0a13131e4abf385489ccda6a45a35671,1:?,1:bad_actor,,0.762
0a13f20f2bec3db8b3db1baca99e2d92,1:?,2:good_actor,,0.691
0a1bc4b29c893bc5898930d247c920ac,1:?,1:bad_actor,,0.762
0a1e187190ee3661ac8492e3af321ac8,1:?,1:bad_actor,,0.762
0a26f07702d238e8956e888c70f91e9f,1:?,1:bad_actor,,0.762
0a2e59893dc43151b4803b23d6dc5317,1:?,2:good_actor,,0.699
0a2f49f3be4331d5976fddf342c5d5a8,1:?,2:good_actor,,0.699
0a30769a885d3923b47d26ce6df02faf,1:?,1:bad_actor,,0.762
0a32560c5bae39d5bb6bd89063fcc456,1:?,1:bad_actor,,0.98
0a33396ae7093b66b44d667e89ad8b9d,1:?,2:good_actor,,0.691
0a3a16c13ef93336bc5aa260d151bfa7,1:?,2:good_actor,,0.691
0a43ae7978a33d33b2e8bfc4829f7463,1:?,2:good_actor,,0.699
0a4b178925c032e1a9f5cb8427094730,1:?,1:bad_actor,,0.762
0a4b8081c108374bbfe8f47abef9a8d0,1:?,1:bad_actor,,0.762
0a4e941c266d3d0facade30a5e70ccc2,1:?,1:bad_actor,,0.762
0a4efdbb4c2b3e668b438b9f50e32fac,1:?,2:good_actor,,0.691
0a5295b70a5335e3a9e29a6d9bd87f54,1:?,2:good_actor,,0.699
0a5cfc9351583a78af6f03c1fd9c8e98,1:?,2:good_actor,,0.691
0a75e0b81a553f8e998839ecd5a0d9f7,1:?,1:bad_actor,,0.762
0a75f5a3d9ab31c38496c76204be2ab1,1:?,2:good_actor,,0.691
0a769e4e159632cdabe4ef8ffda415fe,1:?,2:good_actor,,0.691
0a7c0d3100d23baf929e6d4e6001f925,1:?,1:bad_actor,,0.762
0a81a2b63f6235a4a2fe56c460d79353,1:?,2:good_actor,,0.691
0a84de1695dc3861a0c258952eabf4d0,1:?,2:good_actor,,0.691
0a855e3eb956328f9f953af3d3e82016,1:?,2:good_actor,,0.691
0a88b6d05d8435a08ef477532921cc6d,1:?,1:bad_actor,,0.762
0a8d685e3eaa3bcbb7ab0cb453a6364c,1:?,1:bad_actor,,0.762
0a8f34df2c303392bc15ee45c26aa2fb,1:?,2:good_actor,,0.691
0a9078cdc3b434a99d9ad2b661794d62,1:?,2:good_actor,,0.691
0a92991d6c083614af8d0612768786f7,1:?,2:good_actor,,0.691
0a940b2edf983f78bbac01508438898b,1:?,1:bad_actor,,0.762
0a960cba363d38a5bb9396799a791522,1:?,2:good_actor,,0.699
0aa15ee4139b3fafb0e54762dc587559,1:?,1:bad_actor,,0.997
0aa4320e102837c4ae9f50bebc76b2fb,1:?,2:good_actor,,0.691
0aa6dd6dd8ce33b4b2a31b2b2651e96c,1:?,1:bad_actor,,0.762
0aa7372e272532ef90b6dc4ad9856676,1:?,1:bad_actor,,0.762
0aaae93f98a83a12a13777a992341844,1:?,2:good_actor,,0.699
0aac674d6a4233cbbe3e63e634786633,1:?,2:good_actor,,0.691
0ab00759a22130c5afa093db514492d1,1:?,2:good_actor,,0.691
0ac0313f31d1368a923a3a311056ee4b,1:?,1:bad_actor,,0.762
0ac41169f3ae3ae2a071261da06763ad,1:?,2:good_actor,,0.699
0ac4f188b61639da880c56318e64cec7,1:?,2:good_actor,,0.691
0acd224743bc3d888c4d12ebfe3a3e23,1:?,1:bad_actor,,0.762
0ad03f71374b31b095d0b6062c6d2aa7,1:?,1:bad_actor,,0.762
0ad5c4fa33c63328b3fd7af480ea596e,1:?,1:bad_actor,,0.762
0adf3d3377f63217883c78153bf37377,1:?,1:bad_actor,,0.762
0ae172dfb6183948a2702b86b17bdc84,1:?,2:good_actor,,0.691
0ae60d9317ed3864ba6973dd211c23f7,1:?,2:good_actor,,0.691
0ae98df414f6399eac3a989e53c66cdf,1:?,2:good_actor,,0.691
0aec67cd76c23e7b8be3ee927175b9ec,1:?,1:bad_actor,,0.762
0af11de23d723e0bab3eff8cead15017,1:?,1:bad_actor,,0.762
0af15249e67639818889e95656e54e20,1:?,2:good_actor,,0.691
0af69b4655ac3de087c6746c25e4c2ae,1:?,2:good_actor,,0.691
0af6ae2621bb320cb314dc3261a1dec7,1:?,1:bad_actor,,0.999
0af8a7f8ae0f3186978e687302dcd4bc,1:?,2:good_actor,,0.699
0af909185f5b323c86652580c295e282,1:?,1:bad_actor,,0.762
0af9153a66ac3908ab950eb23cf17e84,1:?,2:good_actor,,0.691
0afac6fa13c23f9c94530f1bf7c74141,1:?,1:bad_actor,,0.762
0afdc895c1d5317e84e38299ff0ccafb,1:?,2:good_actor,,0.699
0b000445385630e3aa75030d84ade46d,1:?,2:good_actor,,0.691
0b0827f663ec318abb2171acd11ba9d5,1:?,2:good_actor,,0.691
0b087f37239a3d3391d2dcfb58b973a0,1:?,1:bad_actor,,0.762
0b0ec4644c9a3a389a4cb920a539ac90,1:?,2:good_actor,,0.691
0b10b2ac09eb3d73b6b884e8bec56241,1:?,2:good_actor,,0.691
0b219233bfbd3991bb0416571435eae8,1:?,1:bad_actor,,0.762
0b29258ac8063c83a5be0abe24e4c888,1:?,1:bad_actor,,0.999
0b2eaf68404034ccb952ab31d4f30639,1:?,1:bad_actor,,0.762
0b2fe1a1f04b3a8ea6a8daa88f095aae,1:?,2:good_actor,,0.699
0b39ad43e1da30fb96363cc9fd3ba431,1:?,1:bad_actor,,0.762
0b3ca768372f3390a8e5ae2f9209d658,1:?,2:good_actor,,0.699
0b3d492005c43c92abcb9653f22c851e,1:?,2:good_actor,,0.691
0b46c095afb330099a21867e723c7a05,1:?,2:good_actor,,0.691
0b4c51f080113b6f98de4133f48af767,1:?,1:bad_actor,,0.762
0b4e76b70b493d2c81d112549face4e6,1:?,2:good_actor,,0.691
0b56a83a6ff930c99e968a0507102d9a,1:?,1:bad_actor,,0.762
0b5df0d99f1939f198799406d336714a,1:?,1:bad_actor,,0.98
0b61530bee2c31dd8105759d14eefe8f,1:?,2:good_actor,,0.699
0b693ab97dc630d38d54a6bca78fbb26,1:?,1:bad_actor,,0.98
0b6a077b93f03a3bbfb8278b9f054629,1:?,2:good_actor,,0.691
0b6c6ab7c42e3a5dafde7ed750296acc,1:?,2:good_actor,,0.691
0b732a08ab693360b4c891fe9a1ba386,1:?,1:bad_actor,,0.762
0b741b26f2663e39aed5c35c1992a406,1:?,2:good_actor,,0.699
0b74ba234aef34d489b377adb19ef50f,1:?,2:good_actor,,0.691
0b7c0b6c7ae336f4a6129e8c44dd2cf5,1:?,1:bad_actor,,0.762
0b7d8e7c2a2a3ccfb5a37bb74809d852,1:?,2:good_actor,,0.691
0b7f9ee44c6e31608373f956c77d7120,1:?,2:good_actor,,0.691
0b832a02feb734dc9755d7e277d26a05,1:?,2:good_actor,,0.691
0b860826e1d239908b42ba3d09eeaefa,1:?,1:bad_actor,,0.762
0b87df5528543f48a6e9cf7c70e9213b,1:?,1:bad_actor,,0.762
0b8882e17b883f5ca3801f74a13c1d6c,1:?,2:good_actor,,0.691
0b898204a00e34a2a23bbe1b856cafc7,1:?,1:bad_actor,,0.762
0b8e0035ecb73147962c07d5caa9a202,1:?,2:good_actor,,0.691
0b9039fdbf22384cab061166826f1734,1:?,2:good_actor,,0.691
0b922112dbb837a49f46c87833f533fa,1:?,2:good_actor,,0.691
0b956fc91539382699ee5c402ddd212a,1:?,1:bad_actor,,0.999
0b97e49e24e73c8ba951a3c0688f2322,1:?,1:bad_actor,,0.762
0b9fe82917e539acaeabd45965aee3b8,1:?,2:good_actor,,0.699
0ba02adcdda5392cbb4cfc0a7ad7608b,1:?,2:good_actor,,0.699
0ba0d18aa5a634d49c0016a57111526d,1:?,1:bad_actor,,0.762
0baa3ebfc5d934e29b6af049b97599a1,1:?,2:good_actor,,0.699
0baac64f9f273b35842758f1602d5f16,1:?,2:good_actor,,0.699
0baeff60ff06300890ae674c59ae746a,1:?,2:good_actor,,0.699
0bb4a1eda79a3b4bb9b9f7bf71043956,1:?,2:good_actor,,0.691
0bb873550b233bd5b693410215711c4f,1:?,1:bad_actor,,0.762
0bbbd889c8dc3295b324a08ceae456ae,1:?,1:bad_actor,,0.997
0bbdc461f5d73b23a1cf7d220b93c17b,1:?,2:good_actor,,0.699
0bc2a08bd2593b2e8f3af3150a55ef05,1:?,2:good_actor,,0.691
0bc70a7fdb313f228205bf42ef3ce115,1:?,2:good_actor,,0.691
0bc7274e59d23236b7b5eba02bf2e440,1:?,1:bad_actor,,0.762
0bd41b550d563e2eb66d7ed757687cd3,1:?,2:good_actor,,0.699
0bdfe7d1a9bf355fae893fa12b8e78ef,1:?,2:good_actor,,0.691
0be5630b35163f6490b23bd79ab4b4a9,1:?,2:good_actor,,0.691
0beb4881727c37ffb9119a1e8f7e6536,1:?,1:bad_actor,,0.999
0bf030ea2b463369bd495dbd5b07725b,1:?,1:bad_actor,,0.762
0bf0ae3702d335a797bf8efc96a511c8,1:?,1:bad_actor,,0.762
0bf2021a54943aefb683854d706ab1c7,1:?,1:bad_actor,,0.762
0bfc030d613f3e378130608bd21cb7e9,1:?,2:good_actor,,0.691
0bfd9b6c788336d5a6b3acf500c71b17,1:?,2:good_actor,,0.691
0bfeb45b0f9438518c8fd552011263d9,1:?,2:good_actor,,0.691
0bff66233f4933e6a5eed98938da6f39,1:?,1:bad_actor,,0.762
0c01e46e1e903c3ebe432191c6f5d2f6,1:?,1:bad_actor,,0.762
0c047be96db73620b4ca7442a8e099f8,1:?,1:bad_actor,,0.762
0c0b40f57c2e38ccb6276857d2cfcee2,1:?,2:good_actor,,0.691
0c0da928ebdb3c619a4a6adba395f122,1:?,2:good_actor,,0.691
0c0f4b85232f32caa576d7fac319f871,1:?,1:bad_actor,,0.762
0c0fef986c07390f8bedbc3100db6e09,1:?,1:bad_actor,,0.762
0c109a2753b63467849f4d98335ddb99,1:?,2:good_actor,,0.691
0c136376e3193e1fa66f4f0eb14b65fe,1:?,1:bad_actor,,0.762
0c155bc279a0309a8eb7ec182a6af9bc,1:?,1:bad_actor,,0.762
0c220818cc6831e8bea2dc4102910dc8,1:?,1:bad_actor,,0.762
0c2e99b8a19b38078be838b1d272ccdf,1:?,2:good_actor,,0.691
0c2ee1fc0472334599ee0a725e705b64,1:?,1:bad_actor,,0.997
0c31902448d3393f836c27267002e6b8,1:?,1:bad_actor,,0.762
0c331dd851713bac9a759823dd5dcaec,1:?,1:bad_actor,,0.762
0c3325f623973d44a236cc40b8f5ded2,1:?,2:good_actor,,0.691
0c35eb9806723fdcaf03abfe20e0ed9b,1:?,2:good_actor,,0.691
0c3747d76c1f3ad1916518277b75e7f2,1:?,1:bad_actor,,0.762
0c38343764ae3bc1ad0d53b91afe3ea1,1:?,1:bad_actor,,0.762
0c38c139ef033eb6948c608985a16885,1:?,2:good_actor,,0.699
0c3b3d8bbc4a3c15b608e1c3cd65fa0f,1:?,1:bad_actor,,0.762
0c419c6649a635ff8ab29698316f9b19,1:?,1:bad_actor,,0.762
0c41e53004073e4d8d683265c32ed157,1:?,2:good_actor,,0.691
0c453c86daf0311392f970333e16d926,1:?,2:good_actor,,0.691
0c4b28240e64359db0afc126e3e61780,1:?,2:good_actor,,0.691
0c4f3ab871f63072a6924e1fd4c44083,1:?,1:bad_actor,,0.8
0c566e51bd6b381eb2ce53f48eece707,1:?,1:bad_actor,,0.762
0c66fc20cc4b39b59d6c968e3712e5b0,1:?,1:bad_actor,,0.762
